survey_id,survey_date,survey_name,question_description,response_total,response_1_text,response_1_percent,response_2_text,response_2_percent,response_3_text,response_3_percent,response_4_text,response_4_percent,response_5_text,response_5_percent,response_6_text,response_6_percent,response_7_text,response_7_percent
913,2017-03-01,"MBTA Customer Opinion Panel","How likely are you to recommend the mbta to a friend or colleague?",366,"Extremely Unlikely",.0360000000,"Very Unlikely",.0360000000,"Somewhat Unlikely",.0695000000,"Neither Likely nor Unlikely",.1728000000,"Somewhat Likely",.1756000000,"Very Likely",.2450000000,"Extremely Likely",.2636000000
914,2017-03-01,"MBTA Customer Opinion Panel","The mbta provides reliable public transportation services.",366,"Strongly Disagree",.0609000000,Disagree,.0609000000,"Slightly Disagree",.1665000000,"Neither Agree nor Disagree",.0933000000,"Slightly Agree",.2317000000,Agree,.3013000000,"Strongly Agree",.0637999999
915,2017-03-01,"MBTA Customer Opinion Panel","The mbta is a cost-conscious organization.",365,"Strongly Disagree",.1528000000,Disagree,.1528000000,"Slightly Disagree",.1260999999,"Neither Agree nor Disagree",.2181000000,"Slightly Agree",.1259000000,Agree,.2096000000,"Strongly Agree",.0295000000
916,2017-03-01,"MBTA Customer Opinion Panel","The mbta uses technology to meet the needs and demands of its riders.",366,"Strongly Disagree",.0542000000,Disagree,.0542000000,"Slightly Disagree",.1069000000,"Neither Agree nor Disagree",.1295000000,"Slightly Agree",.2627999999,Agree,.2878000000,"Strongly Agree",.0731000000
917,2017-03-01,"MBTA Customer Opinion Panel","The mbta is a good value for the money.",364,"Strongly Disagree",.0683000000,Disagree,.0683000000,"Slightly Disagree",.1236000000,"Neither Agree nor Disagree",.1223000000,"Slightly Agree",.1338000000,Agree,.3149000000,"Strongly Agree",.1573000000
918,2017-03-01,"MBTA Customer Opinion Panel","The mbta has a fleet of trains and buses that are clean and well maintained.",366,"Strongly Disagree",.1101000000,Disagree,.1101000000,"Slightly Disagree",.1655000000,"Neither Agree nor Disagree",.1270000000,"Slightly Agree",.2191000000,Agree,.2039000000,"Strongly Agree",.0384000000
919,2017-03-01,"MBTA Customer Opinion Panel","Wait time at stop",367,Unacceptable,.0314000000,"Very Poor",.0314000000,Poor,.0710000000,Fair,.1772000000,Good,.2604000000,"Very Good",.2050000000,Excellent,.2393000000
920,2017-03-01,"MBTA Customer Opinion Panel","Stop condition &amp; cleanliness",365,Unacceptable,.0272000000,"Very Poor",.0272000000,Poor,.0938000000,Fair,.2339000000,Good,.2939000000,"Very Good",.2161000000,Excellent,.1123000000
921,2017-03-01,"MBTA Customer Opinion Panel","Vehicle crowdedness",366,Unacceptable,.0493000000,"Very Poor",.0493000000,Poor,.0722000000,Fair,.2015000000,Good,.2642000000,"Very Good",.1508000000,Excellent,.1969000000
922,2017-03-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",365,Unacceptable,.0098000000,"Very Poor",.0098000000,Poor,.0701000000,Fair,.2254000000,Good,.2860000000,"Very Good",.2398000000,Excellent,.1351000000
923,2017-03-01,"MBTA Customer Opinion Panel","Speed/travel time",367,Unacceptable,.0369000000,"Very Poor",.0369000000,Poor,.0477000000,Fair,.2042000000,Good,.2968000000,"Very Good",.1971000000,Excellent,.1850000000
924,2017-03-01,"MBTA Customer Opinion Panel","Parking availability",129,Unacceptable,.0574000000,"Very Poor",.0574000000,Poor,.1110000000,Fair,.0938000000,Good,.2864000000,"Very Good",.1736000000,Excellent,.2081000000
925,2017-03-01,"MBTA Customer Opinion Panel","Real-time communications",306,Unacceptable,.0334000000,"Very Poor",.0334000000,Poor,.0917000000,Fair,.1977000000,Good,.2387000000,"Very Good",.2048000000,Excellent,.1684000000
926,2017-03-01,"MBTA Customer Opinion Panel","Mbta website",316,"Extremely Dissatisfied",.0118000000,"Very Dissatisfied",.0118000000,"Somewhat Dissatisfied",.0583000000,Neutral,.2270000000,"Somewhat Satisfied",.2644000000,"Very Satisfied",.3116000000,"Extremely Satisfied",.1023000000
927,2017-03-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",341,"Extremely Dissatisfied",.0227000000,"Very Dissatisfied",.0227000000,"Somewhat Dissatisfied",.1088000000,Neutral,.0724000000,"Somewhat Satisfied",.2464000000,"Very Satisfied",.2616000000,"Extremely Satisfied",.2607999999
928,2017-03-01,"MBTA Customer Opinion Panel","In-station announcements",330,"Extremely Dissatisfied",.0518000000,"Very Dissatisfied",.0518000000,"Somewhat Dissatisfied",.1481000000,Neutral,.1409000000,"Somewhat Satisfied",.2817000000,"Very Satisfied",.2427000000,"Extremely Satisfied",.0933000000
929,2017-03-01,"MBTA Customer Opinion Panel","On-vehicle announcements",357,"Extremely Dissatisfied",.0761000000,"Very Dissatisfied",.0761000000,"Somewhat Dissatisfied",.1586000000,Neutral,.1481000000,"Somewhat Satisfied",.2864000000,"Very Satisfied",.1680000000,"Extremely Satisfied",.1033000000
930,2017-03-01,"MBTA Customer Opinion Panel",T-alerts,313,"Extremely Dissatisfied",.0138000000,"Very Dissatisfied",.0138000000,"Somewhat Dissatisfied",.0855000000,Neutral,.1999000000,"Somewhat Satisfied",.2589000000,"Very Satisfied",.2803000000,"Extremely Satisfied",.1044000000
931,2017-03-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",246,"Extremely Dissatisfied",.0230000000,"Very Dissatisfied",.0230000000,"Somewhat Dissatisfied",.0849000000,Neutral,.1442000000,"Somewhat Satisfied",.2528000000,"Very Satisfied",.2533000000,"Extremely Satisfied",.2042000000
932,2017-03-01,"MBTA Customer Opinion Panel",,368,"Extremely Dissatisfied",.0297000000,"Very Dissatisfied",.0297000000,"Somewhat Dissatisfied",.0864000000,Neutral,.1146000000,"Somewhat Satisfied",.2541999999,"Very Satisfied",.3366000000,"Extremely Satisfied",.1280999999
