survey_id,survey_date,survey_name,question_description,response_total,response_1_text,response_1_percent,response_2_text,response_2_percent,response_3_text,response_3_percent,response_4_text,response_4_percent,response_5_text,response_5_percent,response_6_text,response_6_percent,response_7_text,response_7_percent
264,2017-01-01,"MBTA Customer Opinion Panel","Stop condition &amp; cleanliness",368,Unacceptable,.0178000000,"Very Poor",.0178000000,Poor,.0536000000,Fair,.2201000000,Good,.3487000000,"Very Good",.2174000000,Excellent,.1267000000
265,2017-01-01,"MBTA Customer Opinion Panel","Vehicle crowdedness",372,Unacceptable,.0303000000,"Very Poor",.0303000000,Poor,.0917000000,Fair,.1684000000,Good,.2640000000,"Very Good",.1853000000,Excellent,.1872000000
266,2017-01-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",371,Unacceptable,.0060000000,"Very Poor",.0060000000,Poor,.0599000000,Fair,.2231000000,Good,.3252000000,"Very Good",.2300000000,Excellent,.1341000000
267,2017-01-01,"MBTA Customer Opinion Panel","Speed/travel time",374,Unacceptable,.0280000000,"Very Poor",.0280000000,Poor,.0514000000,Fair,.1766000000,Good,.2709000000,"Very Good",.2783000000,Excellent,.1721000000
268,2017-01-01,"MBTA Customer Opinion Panel","Parking availability",126,Unacceptable,.1147000000,"Very Poor",.1147000000,Poor,.0879000000,Fair,.0850000000,Good,.1936000000,"Very Good",.2380000000,Excellent,.2289000000
269,2017-01-01,"MBTA Customer Opinion Panel","Real-time communications",314,Unacceptable,.0211000000,"Very Poor",.0211000000,Poor,.0723000000,Fair,.1780000000,Good,.2793000000,"Very Good",.2378000000,Excellent,.1905000000
270,2017-01-01,"MBTA Customer Opinion Panel","Mbta website",324,"Extremely Dissatisfied",.0124000000,"Very Dissatisfied",.0124000000,"Somewhat Dissatisfied",.0658000000,Neutral,.1399000000,"Somewhat Satisfied",.3063000000,"Very Satisfied",.3329000000,"Extremely Satisfied",.1082000000
271,2017-01-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",352,"Extremely Dissatisfied",.0261000000,"Very Dissatisfied",.0261000000,"Somewhat Dissatisfied",.0581000000,Neutral,.0734000000,"Somewhat Satisfied",.2617000000,"Very Satisfied",.3497000000,"Extremely Satisfied",.2099000000
272,2017-01-01,"MBTA Customer Opinion Panel","In-station announcements",340,"Extremely Dissatisfied",.0359000000,"Very Dissatisfied",.0359000000,"Somewhat Dissatisfied",.1149000000,Neutral,.1813000000,"Somewhat Satisfied",.3002000000,"Very Satisfied",.2060000000,"Extremely Satisfied",.1233000000
273,2017-01-01,"MBTA Customer Opinion Panel","On-vehicle announcements",357,"Extremely Dissatisfied",.0430000000,"Very Dissatisfied",.0430000000,"Somewhat Dissatisfied",.1638000000,Neutral,.1401000000,"Somewhat Satisfied",.3678000000,"Very Satisfied",.1336000000,"Extremely Satisfied",.0873000000
274,2017-01-01,"MBTA Customer Opinion Panel",T-alerts,319,"Extremely Dissatisfied",.0252000000,"Very Dissatisfied",.0252000000,"Somewhat Dissatisfied",.1207000000,Neutral,.1239000000,"Somewhat Satisfied",.2783000000,"Very Satisfied",.2781000000,"Extremely Satisfied",.1192000000
275,2017-01-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",255,"Extremely Dissatisfied",.0299000000,"Very Dissatisfied",.0299000000,"Somewhat Dissatisfied",.0504000000,Neutral,.1109000000,"Somewhat Satisfied",.2385000000,"Very Satisfied",.3253000000,"Extremely Satisfied",.2184000000
276,2017-01-01,"MBTA Customer Opinion Panel",,377,"Extremely Dissatisfied",.0243000000,"Very Dissatisfied",.0243000000,"Somewhat Dissatisfied",.0836000000,Neutral,.0873000000,"Somewhat Satisfied",.2572999999,"Very Satisfied",.3952000000,"Extremely Satisfied",.1091000000
864,2017-01-01,"MBTA Customer Opinion Panel","How would you rate the mbta overall?",380,"Extremely Dissatisfied",.0217000000,"Very Dissatisfied",.0217000000,"Somewhat Dissatisfied",.1262000000,Neutral,.0933000000,"Somewhat Satisfied",.3825000000,"Very Satisfied",.2581000000,"Extremely Satisfied",.0492000000
865,2017-01-01,"MBTA Customer Opinion Panel","How would you rate your most recent trip?",377,"Extremely Dissatisfied",.0243000000,"Very Dissatisfied",.0243000000,"Somewhat Dissatisfied",.0836000000,Neutral,.0873000000,"Somewhat Satisfied",.2572999999,"Very Satisfied",.3952000000,"Extremely Satisfied",.1091000000
866,2017-01-01,"MBTA Customer Opinion Panel","How likely are you to continue using the mbta in the future?",377,"Extremely Unlikely",.0074000000,"Very Unlikely",.0074000000,"Somewhat Unlikely",.0087000000,"Neither Likely nor Unlikely",.0146000000,"Somewhat Likely",.0632999999,"Very Likely",.2436000000,"Extremely Likely",.6525000000
867,2017-01-01,"MBTA Customer Opinion Panel","How likely are you to recommend the mbta to a friend or colleague?",375,"Extremely Unlikely",.0419000000,"Very Unlikely",.0419000000,"Somewhat Unlikely",.0489000000,"Neither Likely nor Unlikely",.1452000000,"Somewhat Likely",.2321000000,"Very Likely",.1994000000,"Extremely Likely",.3129000000
868,2017-01-01,"MBTA Customer Opinion Panel","The mbta provides reliable public transportation services.",374,"Strongly Disagree",.1115000000,Disagree,.1115000000,"Slightly Disagree",.1442000000,"Neither Agree nor Disagree",.1171000000,"Slightly Agree",.2139000000,Agree,.2419000000,"Strongly Agree",.0701000000
869,2017-01-01,"MBTA Customer Opinion Panel","The mbta is a cost-conscious organization.",375,"Strongly Disagree",.1409000000,Disagree,.1409000000,"Slightly Disagree",.0997000000,"Neither Agree nor Disagree",.2743000000,"Slightly Agree",.1609000000,Agree,.1392000000,"Strongly Agree",.0473000000
870,2017-01-01,"MBTA Customer Opinion Panel","The mbta uses technology to meet the needs and demands of its riders.",374,"Strongly Disagree",.0622000000,Disagree,.0622000000,"Slightly Disagree",.0937000000,"Neither Agree nor Disagree",.1360000000,"Slightly Agree",.2712000000,Agree,.2642000000,"Strongly Agree",.0688000000
871,2017-01-01,"MBTA Customer Opinion Panel","The mbta is a good value for the money.",376,"Strongly Disagree",.0532000000,Disagree,.0532000000,"Slightly Disagree",.1105000000,"Neither Agree nor Disagree",.1235000000,"Slightly Agree",.2153000000,Agree,.2616000000,"Strongly Agree",.1609000000
872,2017-01-01,"MBTA Customer Opinion Panel","The mbta has a fleet of trains and buses that are clean and well maintained.",374,"Strongly Disagree",.1670000000,Disagree,.1670000000,"Slightly Disagree",.1474000000,"Neither Agree nor Disagree",.1023000000,"Slightly Agree",.2474000000,Agree,.1586000000,"Strongly Agree",.0284000000
873,2017-01-01,"MBTA Customer Opinion Panel","Wait time at stop",372,Unacceptable,.0099000000,"Very Poor",.0099000000,Poor,.0707000000,Fair,.1441000000,Good,.2238000000,"Very Good",.2509000000,Excellent,.2872000000
874,2017-01-01,"MBTA Customer Opinion Panel","Stop condition &amp; cleanliness",368,Unacceptable,.0178000000,"Very Poor",.0178000000,Poor,.0536000000,Fair,.2201000000,Good,.3487000000,"Very Good",.2174000000,Excellent,.1267000000
875,2017-01-01,"MBTA Customer Opinion Panel","Vehicle crowdedness",372,Unacceptable,.0303000000,"Very Poor",.0303000000,Poor,.0917000000,Fair,.1684000000,Good,.2640000000,"Very Good",.1853000000,Excellent,.1872000000
876,2017-01-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",371,Unacceptable,.0060000000,"Very Poor",.0060000000,Poor,.0599000000,Fair,.2231000000,Good,.3252000000,"Very Good",.2300000000,Excellent,.1341000000
877,2017-01-01,"MBTA Customer Opinion Panel","Speed/travel time",374,Unacceptable,.0280000000,"Very Poor",.0280000000,Poor,.0514000000,Fair,.1766000000,Good,.2709000000,"Very Good",.2783000000,Excellent,.1721000000
878,2017-01-01,"MBTA Customer Opinion Panel","Parking availability",126,Unacceptable,.1147000000,"Very Poor",.1147000000,Poor,.0879000000,Fair,.0850000000,Good,.1936000000,"Very Good",.2380000000,Excellent,.2289000000
879,2017-01-01,"MBTA Customer Opinion Panel","Real-time communications",314,Unacceptable,.0211000000,"Very Poor",.0211000000,Poor,.0723000000,Fair,.1780000000,Good,.2793000000,"Very Good",.2378000000,Excellent,.1905000000
880,2017-01-01,"MBTA Customer Opinion Panel","Mbta website",324,"Extremely Dissatisfied",.0124000000,"Very Dissatisfied",.0124000000,"Somewhat Dissatisfied",.0658000000,Neutral,.1399000000,"Somewhat Satisfied",.3063000000,"Very Satisfied",.3329000000,"Extremely Satisfied",.1082000000
881,2017-01-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",352,"Extremely Dissatisfied",.0261000000,"Very Dissatisfied",.0261000000,"Somewhat Dissatisfied",.0581000000,Neutral,.0734000000,"Somewhat Satisfied",.2617000000,"Very Satisfied",.3497000000,"Extremely Satisfied",.2099000000
882,2017-01-01,"MBTA Customer Opinion Panel","In-station announcements",340,"Extremely Dissatisfied",.0359000000,"Very Dissatisfied",.0359000000,"Somewhat Dissatisfied",.1149000000,Neutral,.1813000000,"Somewhat Satisfied",.3002000000,"Very Satisfied",.2060000000,"Extremely Satisfied",.1233000000
883,2017-01-01,"MBTA Customer Opinion Panel","On-vehicle announcements",357,"Extremely Dissatisfied",.0430000000,"Very Dissatisfied",.0430000000,"Somewhat Dissatisfied",.1638000000,Neutral,.1401000000,"Somewhat Satisfied",.3678000000,"Very Satisfied",.1336000000,"Extremely Satisfied",.0873000000
884,2017-01-01,"MBTA Customer Opinion Panel",T-alerts,319,"Extremely Dissatisfied",.0252000000,"Very Dissatisfied",.0252000000,"Somewhat Dissatisfied",.1207000000,Neutral,.1239000000,"Somewhat Satisfied",.2783000000,"Very Satisfied",.2781000000,"Extremely Satisfied",.1192000000
885,2017-01-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",255,"Extremely Dissatisfied",.0299000000,"Very Dissatisfied",.0299000000,"Somewhat Dissatisfied",.0504000000,Neutral,.1109000000,"Somewhat Satisfied",.2385000000,"Very Satisfied",.3253000000,"Extremely Satisfied",.2184000000
886,2017-01-01,"MBTA Customer Opinion Panel",,377,"Extremely Dissatisfied",.0243000000,"Very Dissatisfied",.0243000000,"Somewhat Dissatisfied",.0836000000,Neutral,.0873000000,"Somewhat Satisfied",.2572999999,"Very Satisfied",.3952000000,"Extremely Satisfied",.1091000000
