survey_id,survey_date,survey_name,question_description,response_total,response_1_text,response_1_percent,response_2_text,response_2_percent,response_3_text,response_3_percent,response_4_text,response_4_percent,response_5_text,response_5_percent,response_6_text,response_6_percent,response_7_text,response_7_percent
195,2016-10-01,"MBTA Customer Opinion Panel","Stop condition &amp; cleanliness",377,Unacceptable,.0224000000,"Very Poor",.0224000000,Poor,.0537000000,Fair,.2569000000,Good,.3261000000,"Very Good",.2100000000,Excellent,.1163000000
196,2016-10-01,"MBTA Customer Opinion Panel","Vehicle crowdedness",386,Unacceptable,.0688000000,"Very Poor",.0688000000,Poor,.0924000000,Fair,.2231000000,Good,.2265000000,"Very Good",.1624000000,Excellent,.1617000000
197,2016-10-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",384,Unacceptable,.0062000000,"Very Poor",.0062000000,Poor,.0607000000,Fair,.2562999999,Good,.3260000000,"Very Good",.2272000000,Excellent,.1008000000
198,2016-10-01,"MBTA Customer Opinion Panel","Speed/travel time",385,Unacceptable,.0451000000,"Very Poor",.0451000000,Poor,.0738000000,Fair,.1918000000,Good,.3369000000,"Very Good",.1891000000,Excellent,.1165000000
199,2016-10-01,"MBTA Customer Opinion Panel","Parking availability",120,Unacceptable,.0209000000,"Very Poor",.0209000000,Poor,.0846000000,Fair,.0774000000,Good,.2642000000,"Very Good",.1682000000,Excellent,.2778000000
200,2016-10-01,"MBTA Customer Opinion Panel","Real-time communications",313,Unacceptable,.0480000000,"Very Poor",.0480000000,Poor,.1079000000,Fair,.1767000000,Good,.3437000000,"Very Good",.1469000000,Excellent,.1190000000
201,2016-10-01,"MBTA Customer Opinion Panel","Mbta website",319,"Extremely Dissatisfied",.0147000000,"Very Dissatisfied",.0147000000,"Somewhat Dissatisfied",.0862000000,Neutral,.1576000000,"Somewhat Satisfied",.3196000000,"Very Satisfied",.2719000000,"Extremely Satisfied",.1182000000
202,2016-10-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",350,"Extremely Dissatisfied",.0236000000,"Very Dissatisfied",.0236000000,"Somewhat Dissatisfied",.0955000000,Neutral,.0911000000,"Somewhat Satisfied",.2586000000,"Very Satisfied",.3219000000,"Extremely Satisfied",.1639000000
203,2016-10-01,"MBTA Customer Opinion Panel","In-station announcements",331,"Extremely Dissatisfied",.0336000000,"Very Dissatisfied",.0336000000,"Somewhat Dissatisfied",.1166000000,Neutral,.1730000000,"Somewhat Satisfied",.3294000000,"Very Satisfied",.2093000000,"Extremely Satisfied",.0867000000
204,2016-10-01,"MBTA Customer Opinion Panel","On-vehicle announcements",365,"Extremely Dissatisfied",.0362000000,"Very Dissatisfied",.0362000000,"Somewhat Dissatisfied",.1938000000,Neutral,.1580000000,"Somewhat Satisfied",.2951000000,"Very Satisfied",.1589000000,"Extremely Satisfied",.0742000000
205,2016-10-01,"MBTA Customer Opinion Panel",T-alerts,330,"Extremely Dissatisfied",.0309000000,"Very Dissatisfied",.0309000000,"Somewhat Dissatisfied",.1103000000,Neutral,.1648000000,"Somewhat Satisfied",.2922000000,"Very Satisfied",.2338000000,"Extremely Satisfied",.1001000000
206,2016-10-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",230,"Extremely Dissatisfied",.0172000000,"Very Dissatisfied",.0172000000,"Somewhat Dissatisfied",.1360000000,Neutral,.1016000000,"Somewhat Satisfied",.2482000000,"Very Satisfied",.2723000000,"Extremely Satisfied",.1838000000
207,2016-10-01,"MBTA Customer Opinion Panel",,387,"Extremely Dissatisfied",.0362000000,"Very Dissatisfied",.0362000000,"Somewhat Dissatisfied",.1091000000,Neutral,.1235000000,"Somewhat Satisfied",.2567999999,"Very Satisfied",.3160000000,"Extremely Satisfied",.0904000000
795,2016-10-01,"MBTA Customer Opinion Panel","How would you rate the mbta overall?",392,"Extremely Dissatisfied",.0243000000,"Very Dissatisfied",.0243000000,"Somewhat Dissatisfied",.1420000000,Neutral,.0906000000,"Somewhat Satisfied",.3565000000,"Very Satisfied",.2714000000,"Extremely Satisfied",.0291000000
796,2016-10-01,"MBTA Customer Opinion Panel","How would you rate your most recent trip?",387,"Extremely Dissatisfied",.0362000000,"Very Dissatisfied",.0362000000,"Somewhat Dissatisfied",.1091000000,Neutral,.1235000000,"Somewhat Satisfied",.2567999999,"Very Satisfied",.3160000000,"Extremely Satisfied",.0904000000
797,2016-10-01,"MBTA Customer Opinion Panel","How likely are you to continue using the mbta in the future?",387,"Extremely Unlikely",.0053000000,"Very Unlikely",.0053000000,"Somewhat Unlikely",.0095000000,"Neither Likely nor Unlikely",.0282000000,"Somewhat Likely",.0531000000,"Very Likely",.2834000000,"Extremely Likely",.6153000000
798,2016-10-01,"MBTA Customer Opinion Panel","How likely are you to recommend the mbta to a friend or colleague?",384,"Extremely Unlikely",.0494000000,"Very Unlikely",.0494000000,"Somewhat Unlikely",.0487000000,"Neither Likely nor Unlikely",.1893000000,"Somewhat Likely",.2290000000,"Very Likely",.2068000000,"Extremely Likely",.2390000000
799,2016-10-01,"MBTA Customer Opinion Panel","The mbta provides reliable public transportation services.",382,"Strongly Disagree",.1101000000,Disagree,.1101000000,"Slightly Disagree",.1638000000,"Neither Agree nor Disagree",.0756000000,"Slightly Agree",.2973000000,Agree,.1804000000,"Strongly Agree",.0445000000
800,2016-10-01,"MBTA Customer Opinion Panel","The mbta is a cost-conscious organization.",382,"Strongly Disagree",.1735000000,Disagree,.1735000000,"Slightly Disagree",.1394000000,"Neither Agree nor Disagree",.2189000000,"Slightly Agree",.1533000000,Agree,.1163000000,"Strongly Agree",.0286000000
801,2016-10-01,"MBTA Customer Opinion Panel","The mbta uses technology to meet the needs and demands of its riders.",381,"Strongly Disagree",.0513000000,Disagree,.0513000000,"Slightly Disagree",.1421000000,"Neither Agree nor Disagree",.1183000000,"Slightly Agree",.2611000000,Agree,.2647000000,"Strongly Agree",.0466000000
802,2016-10-01,"MBTA Customer Opinion Panel","The mbta is a good value for the money.",382,"Strongly Disagree",.0839000000,Disagree,.0839000000,"Slightly Disagree",.1121000000,"Neither Agree nor Disagree",.1313000000,"Slightly Agree",.2124000000,Agree,.2597999999,"Strongly Agree",.1127000000
803,2016-10-01,"MBTA Customer Opinion Panel","The mbta has a fleet of trains and buses that are clean and well maintained.",382,"Strongly Disagree",.0925000000,Disagree,.0925000000,"Slightly Disagree",.2003000000,"Neither Agree nor Disagree",.1345000000,"Slightly Agree",.2252000000,Agree,.1194000000,"Strongly Agree",.0252000000
804,2016-10-01,"MBTA Customer Opinion Panel","Wait time at stop",383,Unacceptable,.0525000000,"Very Poor",.0525000000,Poor,.0660000000,Fair,.1816000000,Good,.2474000000,"Very Good",.1849000000,Excellent,.2397000000
805,2016-10-01,"MBTA Customer Opinion Panel","Stop condition &amp; cleanliness",377,Unacceptable,.0224000000,"Very Poor",.0224000000,Poor,.0537000000,Fair,.2569000000,Good,.3261000000,"Very Good",.2100000000,Excellent,.1163000000
806,2016-10-01,"MBTA Customer Opinion Panel","Vehicle crowdedness",386,Unacceptable,.0688000000,"Very Poor",.0688000000,Poor,.0924000000,Fair,.2231000000,Good,.2265000000,"Very Good",.1624000000,Excellent,.1617000000
807,2016-10-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",384,Unacceptable,.0062000000,"Very Poor",.0062000000,Poor,.0607000000,Fair,.2562999999,Good,.3260000000,"Very Good",.2272000000,Excellent,.1008000000
808,2016-10-01,"MBTA Customer Opinion Panel","Speed/travel time",385,Unacceptable,.0451000000,"Very Poor",.0451000000,Poor,.0738000000,Fair,.1918000000,Good,.3369000000,"Very Good",.1891000000,Excellent,.1165000000
809,2016-10-01,"MBTA Customer Opinion Panel","Parking availability",120,Unacceptable,.0209000000,"Very Poor",.0209000000,Poor,.0846000000,Fair,.0774000000,Good,.2642000000,"Very Good",.1682000000,Excellent,.2778000000
810,2016-10-01,"MBTA Customer Opinion Panel","Real-time communications",313,Unacceptable,.0480000000,"Very Poor",.0480000000,Poor,.1079000000,Fair,.1767000000,Good,.3437000000,"Very Good",.1469000000,Excellent,.1190000000
811,2016-10-01,"MBTA Customer Opinion Panel","Mbta website",319,"Extremely Dissatisfied",.0147000000,"Very Dissatisfied",.0147000000,"Somewhat Dissatisfied",.0862000000,Neutral,.1576000000,"Somewhat Satisfied",.3196000000,"Very Satisfied",.2719000000,"Extremely Satisfied",.1182000000
812,2016-10-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",350,"Extremely Dissatisfied",.0236000000,"Very Dissatisfied",.0236000000,"Somewhat Dissatisfied",.0955000000,Neutral,.0911000000,"Somewhat Satisfied",.2586000000,"Very Satisfied",.3219000000,"Extremely Satisfied",.1639000000
813,2016-10-01,"MBTA Customer Opinion Panel","In-station announcements",331,"Extremely Dissatisfied",.0336000000,"Very Dissatisfied",.0336000000,"Somewhat Dissatisfied",.1166000000,Neutral,.1730000000,"Somewhat Satisfied",.3294000000,"Very Satisfied",.2093000000,"Extremely Satisfied",.0867000000
814,2016-10-01,"MBTA Customer Opinion Panel","On-vehicle announcements",365,"Extremely Dissatisfied",.0362000000,"Very Dissatisfied",.0362000000,"Somewhat Dissatisfied",.1938000000,Neutral,.1580000000,"Somewhat Satisfied",.2951000000,"Very Satisfied",.1589000000,"Extremely Satisfied",.0742000000
815,2016-10-01,"MBTA Customer Opinion Panel",T-alerts,330,"Extremely Dissatisfied",.0309000000,"Very Dissatisfied",.0309000000,"Somewhat Dissatisfied",.1103000000,Neutral,.1648000000,"Somewhat Satisfied",.2922000000,"Very Satisfied",.2338000000,"Extremely Satisfied",.1001000000
816,2016-10-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",230,"Extremely Dissatisfied",.0172000000,"Very Dissatisfied",.0172000000,"Somewhat Dissatisfied",.1360000000,Neutral,.1016000000,"Somewhat Satisfied",.2482000000,"Very Satisfied",.2723000000,"Extremely Satisfied",.1838000000
817,2016-10-01,"MBTA Customer Opinion Panel",,387,"Extremely Dissatisfied",.0362000000,"Very Dissatisfied",.0362000000,"Somewhat Dissatisfied",.1091000000,Neutral,.1235000000,"Somewhat Satisfied",.2567999999,"Very Satisfied",.3160000000,"Extremely Satisfied",.0904000000
