survey_id,survey_date,survey_name,question_description,response_total,response_1_text,response_1_percent,response_2_text,response_2_percent,response_3_text,response_3_percent,response_4_text,response_4_percent,response_5_text,response_5_percent,response_6_text,response_6_percent,response_7_text,response_7_percent
358,2017-05-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",303,Unacceptable,.0125000000,"Very Poor",.0125000000,Poor,.0570000000,Fair,.2380000000,Good,.3195000000,"Very Good",.2110000000,Excellent,.1348000000
359,2017-05-01,"MBTA Customer Opinion Panel","Speed/travel time",303,Unacceptable,.0345000000,"Very Poor",.0345000000,Poor,.0842000000,Fair,.1693000000,Good,.2676000000,"Very Good",.2270000000,Excellent,.1951000000
360,2017-05-01,"MBTA Customer Opinion Panel","Parking availability",102,Unacceptable,.0424000000,"Very Poor",.0424000000,Poor,.1123000000,Fair,.1691000000,Good,.2030000000,"Very Good",.1940000000,Excellent,.2147000000
361,2017-05-01,"MBTA Customer Opinion Panel","Real-time communications",245,Unacceptable,.0550000000,"Very Poor",.0550000000,Poor,.1017000000,Fair,.2083000000,Good,.1852000000,"Very Good",.2351000000,Excellent,.1818000000
362,2017-05-01,"MBTA Customer Opinion Panel","Mbta website",263,"Extremely Dissatisfied",.0154000000,"Very Dissatisfied",.0154000000,"Somewhat Dissatisfied",.0867000000,Neutral,.2118000000,"Somewhat Satisfied",.2398000000,"Very Satisfied",.2945000000,"Extremely Satisfied",.1382000000
363,2017-05-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",279,"Extremely Dissatisfied",.0443000000,"Very Dissatisfied",.0443000000,"Somewhat Dissatisfied",.0929000000,Neutral,.0791000000,"Somewhat Satisfied",.2473000000,"Very Satisfied",.2983000000,"Extremely Satisfied",.1750000000
364,2017-05-01,"MBTA Customer Opinion Panel","In-station announcements",273,"Extremely Dissatisfied",.0573000000,"Very Dissatisfied",.0573000000,"Somewhat Dissatisfied",.1209000000,Neutral,.1564000000,"Somewhat Satisfied",.3164000000,"Very Satisfied",.2057000000,"Extremely Satisfied",.0963000000
365,2017-05-01,"MBTA Customer Opinion Panel","On-vehicle announcements",291,"Extremely Dissatisfied",.0455000000,"Very Dissatisfied",.0455000000,"Somewhat Dissatisfied",.1646000000,Neutral,.1517000000,"Somewhat Satisfied",.3112000000,"Very Satisfied",.1633000000,"Extremely Satisfied",.0859000000
366,2017-05-01,"MBTA Customer Opinion Panel",T-alerts,252,"Extremely Dissatisfied",.0403000000,"Very Dissatisfied",.0403000000,"Somewhat Dissatisfied",.1151000000,Neutral,.1631000000,"Somewhat Satisfied",.3011000000,"Very Satisfied",.1885000000,"Extremely Satisfied",.1230000000
367,2017-05-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",213,"Extremely Dissatisfied",.0341000000,"Very Dissatisfied",.0341000000,"Somewhat Dissatisfied",.0947000000,Neutral,.1246000000,"Somewhat Satisfied",.2280000000,"Very Satisfied",.2945000000,"Extremely Satisfied",.1998000000
368,2017-05-01,"MBTA Customer Opinion Panel",,303,"Extremely Dissatisfied",.0440000000,"Very Dissatisfied",.0440000000,"Somewhat Dissatisfied",.0876000000,Neutral,.1258000000,"Somewhat Satisfied",.2154000000,"Very Satisfied",.3656000000,"Extremely Satisfied",.1051000000
956,2017-05-01,"MBTA Customer Opinion Panel","How would you rate the mbta overall?",309,"Extremely Dissatisfied",.0211000000,"Very Dissatisfied",.0211000000,"Somewhat Dissatisfied",.1775000000,Neutral,.1303999999,"Somewhat Satisfied",.2868000000,"Very Satisfied",.2637000000,"Extremely Satisfied",.0722000000
957,2017-05-01,"MBTA Customer Opinion Panel","How would you rate your most recent trip?",303,"Extremely Dissatisfied",.0440000000,"Very Dissatisfied",.0440000000,"Somewhat Dissatisfied",.0876000000,Neutral,.1258000000,"Somewhat Satisfied",.2154000000,"Very Satisfied",.3656000000,"Extremely Satisfied",.1051000000
958,2017-05-01,"MBTA Customer Opinion Panel","How likely are you to continue using the mbta in the future?",302,"Extremely Unlikely",.0187000000,"Very Unlikely",.0187000000,"Somewhat Unlikely",.0172000000,"Neither Likely nor Unlikely",.0412000000,"Somewhat Likely",.0636000000,"Very Likely",.2753000000,"Extremely Likely",.5790000000
959,2017-05-01,"MBTA Customer Opinion Panel","How likely are you to recommend the mbta to a friend or colleague?",302,"Extremely Unlikely",.0563000000,"Very Unlikely",.0563000000,"Somewhat Unlikely",.0616000000,"Neither Likely nor Unlikely",.1280999999,"Somewhat Likely",.1767000000,"Very Likely",.2174000000,"Extremely Likely",.3132000000
960,2017-05-01,"MBTA Customer Opinion Panel","The mbta provides reliable public transportation services.",301,"Strongly Disagree",.1282000000,Disagree,.1282000000,"Slightly Disagree",.1345000000,"Neither Agree nor Disagree",.0690000000,"Slightly Agree",.2258000000,Agree,.2846000000,"Strongly Agree",.0651999999
961,2017-05-01,"MBTA Customer Opinion Panel","The mbta is a cost-conscious organization.",301,"Strongly Disagree",.1549000000,Disagree,.1549000000,"Slightly Disagree",.1345000000,"Neither Agree nor Disagree",.2434000000,"Slightly Agree",.1344000000,Agree,.1956000000,"Strongly Agree",.0378000000
962,2017-05-01,"MBTA Customer Opinion Panel","The mbta uses technology to meet the needs and demands of its riders.",302,"Strongly Disagree",.0878000000,Disagree,.0878000000,"Slightly Disagree",.0927000000,"Neither Agree nor Disagree",.1377000000,"Slightly Agree",.2141000000,Agree,.3277000000,"Strongly Agree",.0730000000
963,2017-05-01,"MBTA Customer Opinion Panel","The mbta is a good value for the money.",302,"Strongly Disagree",.0692000000,Disagree,.0692000000,"Slightly Disagree",.1093000000,"Neither Agree nor Disagree",.1343000000,"Slightly Agree",.1683000000,Agree,.2544000000,"Strongly Agree",.1606000000
964,2017-05-01,"MBTA Customer Opinion Panel","The mbta has a fleet of trains and buses that are clean and well maintained.",302,"Strongly Disagree",.1361000000,Disagree,.1361000000,"Slightly Disagree",.1593000000,"Neither Agree nor Disagree",.0833000000,"Slightly Agree",.2321000000,Agree,.1985000000,"Strongly Agree",.0425000000
965,2017-05-01,"MBTA Customer Opinion Panel","Wait time at stop",301,Unacceptable,.0617000000,"Very Poor",.0617000000,Poor,.0260000000,Fair,.1452000000,Good,.2335000000,"Very Good",.2430000000,Excellent,.2551000000
966,2017-05-01,"MBTA Customer Opinion Panel","Stop condition &amp; cleanliness",302,Unacceptable,.0265000000,"Very Poor",.0265000000,Poor,.0880000000,Fair,.2295000000,Good,.2878000000,"Very Good",.1910000000,Excellent,.1441000000
967,2017-05-01,"MBTA Customer Opinion Panel","Vehicle crowdedness",303,Unacceptable,.0378000000,"Very Poor",.0378000000,Poor,.0919000000,Fair,.1569000000,Good,.3025000000,"Very Good",.2078000000,Excellent,.1618000000
968,2017-05-01,"MBTA Customer Opinion Panel","Vehicle cleanliness",303,Unacceptable,.0125000000,"Very Poor",.0125000000,Poor,.0570000000,Fair,.2380000000,Good,.3195000000,"Very Good",.2110000000,Excellent,.1348000000
969,2017-05-01,"MBTA Customer Opinion Panel","Speed/travel time",303,Unacceptable,.0345000000,"Very Poor",.0345000000,Poor,.0842000000,Fair,.1693000000,Good,.2676000000,"Very Good",.2270000000,Excellent,.1951000000
970,2017-05-01,"MBTA Customer Opinion Panel","Parking availability",102,Unacceptable,.0424000000,"Very Poor",.0424000000,Poor,.1123000000,Fair,.1691000000,Good,.2030000000,"Very Good",.1940000000,Excellent,.2147000000
971,2017-05-01,"MBTA Customer Opinion Panel","Real-time communications",245,Unacceptable,.0550000000,"Very Poor",.0550000000,Poor,.1017000000,Fair,.2083000000,Good,.1852000000,"Very Good",.2351000000,Excellent,.1818000000
972,2017-05-01,"MBTA Customer Opinion Panel","Mbta website",263,"Extremely Dissatisfied",.0154000000,"Very Dissatisfied",.0154000000,"Somewhat Dissatisfied",.0867000000,Neutral,.2118000000,"Somewhat Satisfied",.2398000000,"Very Satisfied",.2945000000,"Extremely Satisfied",.1382000000
973,2017-05-01,"MBTA Customer Opinion Panel","Real time arrival signage (countdown timers)",279,"Extremely Dissatisfied",.0443000000,"Very Dissatisfied",.0443000000,"Somewhat Dissatisfied",.0929000000,Neutral,.0791000000,"Somewhat Satisfied",.2473000000,"Very Satisfied",.2983000000,"Extremely Satisfied",.1750000000
974,2017-05-01,"MBTA Customer Opinion Panel","In-station announcements",273,"Extremely Dissatisfied",.0573000000,"Very Dissatisfied",.0573000000,"Somewhat Dissatisfied",.1209000000,Neutral,.1564000000,"Somewhat Satisfied",.3164000000,"Very Satisfied",.2057000000,"Extremely Satisfied",.0963000000
975,2017-05-01,"MBTA Customer Opinion Panel","On-vehicle announcements",291,"Extremely Dissatisfied",.0455000000,"Very Dissatisfied",.0455000000,"Somewhat Dissatisfied",.1646000000,Neutral,.1517000000,"Somewhat Satisfied",.3112000000,"Very Satisfied",.1633000000,"Extremely Satisfied",.0859000000
976,2017-05-01,"MBTA Customer Opinion Panel",T-alerts,252,"Extremely Dissatisfied",.0403000000,"Very Dissatisfied",.0403000000,"Somewhat Dissatisfied",.1151000000,Neutral,.1631000000,"Somewhat Satisfied",.3011000000,"Very Satisfied",.1885000000,"Extremely Satisfied",.1230000000
977,2017-05-01,"MBTA Customer Opinion Panel","Real-time mobile apps (e.g. nextbus)",213,"Extremely Dissatisfied",.0341000000,"Very Dissatisfied",.0341000000,"Somewhat Dissatisfied",.0947000000,Neutral,.1246000000,"Somewhat Satisfied",.2280000000,"Very Satisfied",.2945000000,"Extremely Satisfied",.1998000000
978,2017-05-01,"MBTA Customer Opinion Panel",,303,"Extremely Dissatisfied",.0440000000,"Very Dissatisfied",.0440000000,"Somewhat Dissatisfied",.0876000000,Neutral,.1258000000,"Somewhat Satisfied",.2154000000,"Very Satisfied",.3656000000,"Extremely Satisfied",.1051000000
